text,label,label_id,outlet,label_source,outlet_group,word_count,char_count,has_question,has_colon,has_exclaim,caps_word_ratio,avg_word_len,form_score,m_reveal,m_authority,m_cata,m_withhold,m_vague,m_emo,m_list,m_addr,m_q,m_colon,split
"Пройшли квадроцикли, мотоцикли, віслюків, тепер коні, – експерт про деградацію армії рф",neutral,0,politeka.net,llm,znaj_holding,11,87,0,0,0,0.0,6.455,1,0,1,0,0,0,0,0,0,0,0,test
Гороскоп на 24 жовтня 2024 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,55,0,0,0,0.0,5.0,2,0,1,0,0,0,0,1,0,0,0,train
На Кіровоградщині уламки російської ракети пошкодили склад та будинки,neutral,0,pravda.com.ua,llm,quality,9,69,0,0,0,0.0,6.778,0,0,0,0,0,0,0,0,0,0,0,train
СБУ та ЗСУ успішно атакували аеродром у Ростовській області – джерело,neutral,0,pravda.com.ua,llm,quality,10,69,0,0,0,0.2,5.8,0,0,0,0,0,0,0,0,0,0,0,train
"Голі гілки замість врожаю: добрива, якими краще не підживлювати смородину весною",clickbait,1,ukr.media,llm,ukrmedia,11,80,0,1,0,0.0,6.182,1,0,0,0,0,0,0,0,0,0,1,train
"Юрій Ванетик про те, на які думки наштовхнув його нещодавній скандал в Овальному кабінеті Білого дому?",clickbait,1,politeka.net,llm,znaj_holding,16,102,1,0,0,0.0,5.312,1,0,0,0,0,0,1,0,0,0,0,test
Зеленський: Росія використовує танкери для запуску дронів у країнах Європи,neutral,0,pravda.com.ua,llm,quality,10,74,0,1,0,0.0,6.4,0,0,0,0,0,0,0,0,0,0,0,test
"""Формально вони все ще разом, а ось живуть як дві чужі людини"": Чому Кеті Перрі та Орландо Блум не можуть врятувати свій союз",clickbait,1,ukr.media,llm,ukrmedia,23,125,0,1,0,0.0,4.304,0,0,0,0,0,0,0,0,0,0,0,train
Батьки з гороскопу: хто зі знаків Зодіаку найкращий для дитини,clickbait,1,znaj.ua,llm,znaj_holding,10,62,0,1,0,0.0,5.2,1,0,0,0,0,0,0,0,0,0,1,val
Заборонені прощання: чому старий одяг не можна просто дарувати та викидати,clickbait,1,znaj.ua,llm,znaj_holding,11,74,0,1,0,0.0,5.727,1,0,0,0,0,0,0,0,0,0,1,train
Гороскоп на 26 березня 2024 — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,8,51,0,0,0,0.0,5.25,2,0,1,0,0,0,0,1,0,0,0,val
Росіяни пошкодили офіс одного з видань у Києві,neutral,0,pravda.com.ua,llm,quality,8,46,0,0,0,0.0,4.875,0,0,0,0,0,0,0,0,0,0,0,train
"Подорожчання продуктів у Харкові: названо товари, які найбільше виросли в ціні",clickbait,1,politeka.net,llm,znaj_holding,11,78,0,1,0,0.0,6.0,3,1,0,0,0,1,0,0,0,0,1,train
"Кремль вирішив, що Трампу і Путіну ""нема потреби"" поки зустрічатися",neutral,0,pravda.com.ua,llm,quality,10,67,0,0,0,0.0,5.5,0,0,0,0,0,0,0,0,0,0,0,train
5 способів позбутися сухості носа в домашніх умовах — чек-лист від ЛОР-лікаря,clickbait,1,ukr.media,llm,ukrmedia,11,77,0,0,0,0.0,5.909,2,0,1,0,0,0,0,1,0,0,0,train
"Оновлюйте гардероб, залишилося мало часу: Андре Тан назвав головні кольори цієї осені",clickbait,1,znaj.ua,llm,znaj_holding,12,85,0,1,0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,train
Атака на Кривий Ріг: кількість постраждалих зросла до 53,neutral,0,pravda.com.ua,llm,quality,9,56,0,1,0,0.0,5.222,1,0,0,0,0,0,0,0,0,0,1,train
Путін нібито готовий співпрацювати з партнерами щодо надр на окупованих територіях,neutral,0,pravda.com.ua,llm,quality,11,82,0,0,0,0.0,6.545,0,0,0,0,0,0,0,0,0,0,0,test
1 рік 12 днів у полоні,neutral,0,hromadske.ua,llm,quality,6,22,0,0,0,0.0,2.833,1,0,0,0,0,0,0,1,0,0,0,val
Як боротися з вібрацією керма у вашому автомобілі,clickbait,1,ukr.media,llm,ukrmedia,8,49,0,0,0,0.0,5.25,2,0,0,0,0,0,0,0,1,1,0,test
"Пісторіус анонсував поставку Україні двох ""німецьких"" Patriot до кінця року",neutral,0,pravda.com.ua,llm,quality,10,75,0,0,0,0.0,6.4,0,0,0,0,0,0,0,0,0,0,0,train
Офіційна статистика нам бреше: скільки насправді заробляють українці,clickbait,1,znaj.ua,llm,znaj_holding,8,68,0,1,0,0.0,7.5,1,0,0,0,0,0,0,0,0,0,1,train
"РФ заявила, що в рамках навчань доставила в Білорусь ядерні боєприпаси",neutral,0,zn.ua,llm,quality,11,70,0,0,0,0.0,5.364,1,1,0,0,0,0,0,0,0,0,0,test
"«Ми мріємо, щоб росія згоріла»: Schmalgauzen про театр, музику, донати, соцмережі та клуб поціновувачок",neutral,0,hromadske.ua,llm,quality,14,103,0,1,0,0.0,5.929,0,0,0,0,0,0,0,0,0,0,0,train
"Починається ""гра резервами"": де на Харківщині йдуть бої і куди росіянам вдалося просунутися",clickbait,1,politeka.net,llm,znaj_holding,13,91,0,1,0,0.0,5.846,0,0,0,0,0,0,0,0,0,0,0,train
Світлана Білоножко одружила свого онука та показала на фото найцікавіші весільні моменти,clickbait,1,ukr.media,llm,ukrmedia,12,88,0,0,0,0.0,6.417,1,1,0,0,0,0,0,0,0,0,0,val
У зіркових лелек Одарки та Грицика вилупилися перші пташенята: як їх назвали,clickbait,1,zn.ua,llm,quality,12,76,0,1,0,0.0,5.333,2,1,0,0,0,0,0,0,0,0,1,train
В Україні презентували Державну систему онлайн-моніторингу грального бізнесу,neutral,0,espreso.tv,llm,quality,8,76,0,0,0,0.0,8.625,0,0,0,0,0,0,0,0,0,0,0,train
"Боротьба за ""Укренерго"": журналісти розповіли, хто може бути зацікавленним у зміні керівництва",clickbait,1,politeka.net,llm,znaj_holding,12,94,0,1,0,0.0,6.583,1,1,0,0,0,0,0,0,0,0,0,train
Чи можна вінчатися у Великий піст: роз'яснення церкви для православних українців,neutral,0,znaj.ua,llm,znaj_holding,11,80,0,1,0,0.0,6.273,2,0,0,0,0,0,0,0,0,1,1,test
"Доходи Порошенка збільшились майже у 20 разів за 2 роки широкомасштабної війни, - НАЗК",neutral,0,politeka.net,llm,znaj_holding,14,86,0,0,0,0.0714,5.143,1,0,0,0,0,0,0,1,0,0,0,train
Піраміда у Гізі і таємна кімната: вчені знайшли нову сенсацію у Єгипті,clickbait,1,znaj.ua,llm,znaj_holding,12,70,0,1,0,0.0,4.833,3,0,1,0,0,0,1,0,0,0,1,train
"Поради експертів, як відучити собаку від частого гавкання",clickbait,1,ukr.media,llm,ukrmedia,8,57,0,0,0,0.0,6.125,1,0,1,0,0,0,0,0,0,0,0,train
"Україна в рамках обміну віддала РФ одного із попів УПЦ МП, він вже зустрівся з Кирилом – росЗМІ",neutral,0,pravda.com.ua,llm,quality,17,95,0,0,0,0.1176,4.471,0,0,0,0,0,0,0,0,0,0,0,train
Не всі зможуть собі дозволити: Кабмін розглядає два варіанти бронювання від мобілізації,clickbait,1,znaj.ua,llm,znaj_holding,12,87,0,1,0,0.0,6.25,0,0,0,0,0,0,0,0,0,0,0,train
"Єрмак: Оборонна позиція призведе до замороження війни, на яке ми не погодимося",neutral,0,pravda.com.ua,llm,quality,12,78,0,1,0,0.0,5.417,0,0,0,0,0,0,0,0,0,0,0,train
Чоловікам на замітку: споглядання жіночих грудей може продовжити життя,clickbait,1,znaj.ua,llm,znaj_holding,9,70,0,1,0,0.0,6.778,1,0,0,0,0,0,0,0,0,0,1,train
"ЗМІ назвали податкових ""ухилянтів"": як ""Олком"" реалізує товари за готівку",clickbait,1,politeka.net,llm,znaj_holding,10,73,0,1,0,0.1,5.9,1,1,0,0,0,0,0,0,0,0,0,train
Ідею створення уряду національної єдності стали підтримувати більше українців — опитування,neutral,0,hromadske.ua,llm,quality,10,90,0,0,0,0.0,7.9,0,0,0,0,0,0,0,0,0,0,0,test
Якщо не вдалося пройти ідентифікацію: як не втратити пенсію,clickbait,1,znaj.ua,llm,znaj_holding,9,59,0,1,0,0.0,5.556,1,0,0,0,0,0,0,0,0,0,1,train
"Фарм-гіганти наживалися на простих українцях, а тепер БаДМ прикривається війною, аби не платити мільярдний штраф",neutral,0,politeka.net,llm,znaj_holding,15,112,0,0,0,0.0,6.4,0,0,0,0,0,0,0,0,0,0,0,train
"Кримінальний авторитет Долотенко побив ветерана на лікуванні і змусив вибачатися на камеру: ""Ти, с*ка, мене опозорив""",neutral,0,znaj.ua,llm,znaj_holding,17,117,0,1,0,0.0,5.647,0,0,0,0,0,0,0,0,0,0,0,train
Обмеження руху транспорту в Закарпатській області: де закриють важливу дорогу,clickbait,1,politeka.net,llm,znaj_holding,10,77,0,1,0,0.0,6.7,1,0,0,0,0,0,0,0,0,0,1,train
"Як вибрати смартфон для фото і відео: на що потрібно звернути увагу, поради фахівців",clickbait,1,politeka.net,llm,znaj_holding,14,84,0,1,0,0.0,4.929,4,0,1,1,0,0,0,0,0,1,1,train
Графіки відключення світла в Чернігові на 16 січня: де вводяться додаткові багатогодинні знеструмлення,neutral,0,politeka.net,llm,znaj_holding,13,102,0,1,0,0.0,6.846,2,0,0,0,0,0,0,1,0,0,1,train
Шмигаль: Це найважчий день для енергосистеми після блекауту у листопаді 2022 року,neutral,0,pravda.com.ua,llm,quality,12,81,0,1,0,0.0,5.75,0,0,0,0,0,0,0,0,0,0,0,train
На Житомирщині рекетири «вибивали» гроші з важкопораненого військового та його дружини,neutral,0,hromadske.ua,llm,quality,11,86,0,0,0,0.0,6.727,0,0,0,0,0,0,0,0,0,0,0,test
"Мовний омбудсмен: Українізація уповільнилася. Стало менше дітей, які користуються українською в інтернеті",neutral,0,hromadske.ua,llm,quality,12,105,0,1,0,0.0,7.583,0,0,0,0,0,0,0,0,0,0,0,train
"Як правильно прати куртку в пральній машині, щоб уникнути утворення грудок",clickbait,1,ukr.media,llm,ukrmedia,11,74,0,0,0,0.0,5.727,2,0,0,1,0,0,0,0,0,1,0,train
Сформували ударні кулаки: в ЗСУ попередили про важкі місяці і де буде наступ ворога,clickbait,1,politeka.net,llm,znaj_holding,14,83,0,1,0,0.0714,4.929,2,1,0,0,0,0,0,0,0,0,1,train
"Росіяни обстріляли Торецьк із ""Граду"" – поранили дитину і 5-х дорослих",neutral,0,pravda.com.ua,llm,quality,10,70,0,0,0,0.0,5.7,0,0,0,0,0,0,0,0,0,0,0,train
У Нових Петрівцях на Київщині сталась пожежа на складі: 7 людей загинули – джерело,neutral,0,pravda.com.ua,llm,quality,13,82,0,1,0,0.0,5.154,1,0,0,0,0,0,0,1,0,0,0,val
"Підвищує голос: ознаки, що дитина бреше",clickbait,1,ukr.media,llm,ukrmedia,6,39,0,1,0,0.0,5.333,1,0,0,0,0,0,0,0,0,0,1,val
"Одеський ""криптокоуч"" під слідством: як Ігор Тунік побудував тіньову валютну імперію та позбавив державу мільйонів",neutral,0,znaj.ua,llm,znaj_holding,15,114,0,1,0,0.0,6.467,1,0,0,0,0,0,0,0,0,0,1,train
"10 котячих вчинків і звичок, яким даремно потурають багато господарів",clickbait,1,ukr.media,llm,ukrmedia,10,69,0,0,0,0.0,5.9,1,0,0,0,0,0,0,1,0,0,0,train
"Трамп заявив, що Україна сама спровокувала російські удари",neutral,0,pravda.com.ua,llm,quality,8,58,0,0,0,0.0,6.25,1,1,0,0,0,0,0,0,0,0,0,train
"Не мирний договір, а оборудка: експерт пояснив, у які переговори нас втягують США і росія",clickbait,1,politeka.net,llm,znaj_holding,15,89,0,1,0,0.0667,4.8,3,1,1,0,0,0,0,0,0,0,1,train
"Мерц може передати Україні ракети Taurus: експерти розповіли, про яку кількість йдеться",clickbait,1,politeka.net,llm,znaj_holding,12,87,0,1,0,0.0,6.167,3,1,1,0,0,0,0,0,0,0,1,train
"Генштаб розповів, які стратегічні об'єкти РФ уразили Сили оборони в ніч на 11 березня",clickbait,1,pravda.com.ua,llm,quality,14,85,0,0,0,0.0,5.071,2,1,0,0,0,0,0,1,0,0,0,train
